Date,Open,High,Low,Close,Adj Close,Volume
2017/2/22,142.919998,144,142.169998,143.860001,143.860001,3482000
2017/2/23,144.449997,144.490005,141.520004,142.779999,142.779999,4668000
2017/2/24,141.880005,143.559998,141.550003,143.25,143.25,3302700
2017/2/27,143.119995,143.919998,142.380005,143.410004,143.410004,3907400
2017/2/28,143.300003,143.570007,141.850006,142.130005,142.130005,3862200
2017/3/1,142.839996,143.259995,142.100006,142.649994,142.649994,4170600
2017/3/2,142.149994,142.699997,139.089996,139.529999,139.529999,6119900
2017/3/3,139.690002,140.910004,138.259995,139.139999,139.139999,5399800
2017/3/6,141,142.839996,140.539993,141.940002,141.940002,7116100
2017/3/7,141.990005,142.399994,140.380005,141.429993,141.429993,4241000
2017/3/8,141.470001,142.059998,139.770004,140.320007,140.320007,4085500
2017/3/9,140.039993,141.240005,139.740005,140.529999,140.529999,2652700
2017/3/10,141.389999,141.800003,140.279999,140.889999,140.889999,3318500
2017/3/13,140.899994,143.710007,140.320007,143.520004,143.520004,4922400
2017/3/14,142.949997,143.309998,141.699997,143.190002,143.190002,4660300
2017/3/15,144.199997,145.520004,143.229996,145.25,145.25,5987200
2017/3/16,145.5,146.5,144.220001,144.389999,144.389999,5286500
2017/3/17,144.050003,145.759995,143.399994,145.110001,145.110001,6281300
2017/3/20,145.449997,146.25,144.580002,145.830002,145.830002,3421000
2017/3/21,146.75,147.699997,142.100006,142.419998,142.419998,7669800
2017/3/22,142.539993,143.800003,140.759995,142.649994,142.649994,6486900
2017/3/23,142.139999,142.889999,141.259995,141.839996,141.839996,3712600
2017/3/24,142.360001,142.800003,141.580002,142.020004,142.020004,3546600
2017/3/27,140.830002,144.389999,140,144.059998,144.059998,4771700
2017/3/28,144.100006,146.110001,143.919998,145.169998,145.169998,4638000
2017/3/29,145.5,147.179993,144.910004,146.470001,146.470001,3855000
2017/3/30,146.809998,148.289993,146.529999,148.059998,148.059998,4461100
2017/3/31,148,148.229996,147.330002,147.809998,147.809998,3888200
2017/4/3,146.699997,148.009995,145.740005,146.919998,146.919998,4609300
2017/4/4,146.839996,147.089996,144.889999,145.5,145.5,4368900
2017/4/5,146.190002,146.25,143.259995,143.619995,143.619995,4607600
2017/4/6,144,144.139999,143.009995,143.740005,143.740005,3312400
2017/4/7,143.789993,143.889999,142.710007,143.110001,143.110001,3040500
2017/4/10,143.039993,144.649994,141.210007,143.850006,143.850006,5807400
2017/4/11,144.279999,144.539993,141.979996,144.350006,144.350006,4621500
2017/4/12,144.850006,145.740005,143.550003,143.830002,143.830002,4387000
2017/4/13,144.25,144.550003,142.759995,142.919998,142.919998,3685800
2017/4/17,144.429993,147.320007,144.429993,147.25,147.25,16364700
2017/4/18,147.339996,147.399994,140,143.360001,143.360001,19671000
2017/4/19,143.369995,144,138.660004,139.759995,139.759995,12395100
2017/4/20,140.300003,141.800003,139.270004,141.179993,141.179993,7248200
2017/4/21,141.389999,143.029999,140.899994,142.869995,142.869995,6824800
2017/4/24,143.610001,144.5,143.399994,143.830002,143.830002,4800900
2017/4/25,147.460007,153.520004,146.220001,152.160004,152.160004,20674200
2017/4/26,151.529999,152.149994,148.899994,150.169998,150.169998,9274100
2017/4/27,150.600006,153.490005,149.300003,153.080002,153.080002,7719400
2017/4/28,152.710007,152.970001,150.940002,152.199997,152.199997,6366200
2017/5/1,151.910004,157.699997,151.610001,155.350006,155.350006,9031600
2017/5/2,155.759995,156.5,154.610001,156.449997,156.449997,5384800
2017/5/3,156.289993,156.539993,154.880005,155.589996,155.589996,3931200
2017/5/4,155.589996,157.899994,154.550003,157.25,157.25,5582300
2017/5/5,158.550003,158.589996,155.899994,156.600006,156.600006,5341700
2017/5/8,156.550003,157.639999,155.300003,156.380005,156.380005,4818800
2017/5/9,156.100006,157.850006,155.970001,157.460007,157.460007,3911000
2017/5/10,157.820007,161.100006,156.559998,160.279999,160.279999,6869900
2017/5/11,160.330002,160.520004,157.550003,158.539993,158.539993,5677400
2017/5/12,159.110001,160.839996,158.509995,160.809998,160.809998,5092900
2017/5/15,160.25,161.779999,159.759995,160.020004,160.020004,4972000
2017/5/16,160.5,161.179993,159.330002,159.410004,159.410004,3464900
2017/5/17,158.089996,158.779999,153,153.199997,153.199997,8184500
2017/5/18,153.610001,156.889999,153.240005,155.699997,155.699997,6802700
2017/5/19,156.149994,158.050003,155.910004,157.020004,157.020004,4091500
2017/5/22,157.860001,158.600006,156.429993,157.160004,157.160004,3744100
2017/5/23,157.75,158.309998,156.800003,157.949997,157.949997,3370900
2017/5/24,158.350006,158.479996,157.169998,157.75,157.75,2970800
2017/5/25,161,164.100006,160.550003,163.050003,163.050003,8561000
2017/5/26,162.839996,163.050003,161.119995,162.429993,162.429993,4834300
2017/5/30,163.600006,164.75,162.710007,163.220001,163.220001,4828600
2017/5/31,163.610001,164,160.740005,163.070007,163.070007,5328900
2017/6/1,163.520004,163.929993,161.699997,162.990005,162.990005,3896300
2017/6/2,163.419998,165.360001,162.800003,165.179993,165.179993,4259100
2017/6/5,165.490005,165.5,163.429993,165.059998,165.059998,3875200
2017/6/6,164.949997,166.820007,164.509995,165.169998,165.169998,4382100
2017/6/7,165.600006,166.399994,164.410004,165.610001,165.610001,3353100
2017/6/8,166.119995,166.869995,164.839996,165.880005,165.880005,3719100
2017/6/9,166.270004,166.270004,154.5,158.029999,158.029999,10292000
2017/6/12,155.300003,155.529999,148.309998,151.440002,151.440002,14114500
2017/6/13,154.380005,155.679993,150.130005,152.720001,152.720001,8484700
2017/6/14,154.339996,155.619995,150.279999,152.199997,152.199997,6461800
2017/6/15,149.440002,152.559998,147.300003,151.759995,151.759995,7319700
2017/6/16,151.449997,153.529999,150.389999,152.380005,152.380005,6909700
2017/6/19,154.289993,155.580002,152.410004,153.399994,153.399994,6544300
2017/6/20,153.679993,154.5,151.399994,152.050003,152.050003,4878700
2017/6/21,152.5,155.380005,152.259995,155.029999,155.029999,5803400
2017/6/22,155.130005,155.199997,153.699997,154.889999,154.889999,3769200
2017/6/23,155.009995,158.190002,153.759995,158.020004,158.020004,6250800
2017/6/26,158.779999,159.970001,156.559998,157.5,157.5,6016000
2017/6/27,156.619995,156.979996,150.720001,151.029999,151.029999,7424300
2017/6/28,151.639999,154.199997,150.119995,153.410004,153.410004,5589900
2017/6/29,152.820007,152.820007,148,150.089996,150.089996,7142500
2017/6/30,149.759995,150.710007,148.419998,149.410004,149.410004,5213300
2017/7/3,149.800003,150.449997,145.800003,146.169998,146.169998,3908200
2017/7/5,146.580002,148.259995,145.580002,147.610001,147.610001,4627800
2017/7/6,146.130005,147.270004,144.25,146.25,146.25,5486500
2017/7/7,146.649994,150.75,146.649994,150.179993,150.179993,5561300
2017/7/10,150.339996,153.229996,149.649994,152.669998,152.669998,5360600
2017/7/11,152.369995,155.229996,151.550003,154.330002,154.330002,4898600
2017/7/12,155.770004,158.800003,155.770004,158.75,158.75,8481800
2017/7/13,158.509995,160.130005,156.979996,158.210007,158.210007,6700100
2017/7/14,159.300003,161.350006,157.970001,161.119995,161.119995,5549200
2017/7/17,162.910004,163.550003,160.020004,161.699997,161.699997,17496700
2017/7/18,176.119995,185,174.240005,183.600006,183.600006,41587400
2017/7/19,182.970001,187.169998,181.75,183.860001,183.860001,17344300
2017/7/20,183.839996,185.919998,182.699997,183.600006,183.600006,7907200
2017/7/21,182.720001,191.5,182.710007,188.539993,188.539993,9277400
2017/7/24,188.690002,190.25,187.009995,187.910004,187.910004,8797300
2017/7/25,187.789993,188.660004,185.809998,186.970001,186.970001,5374500
2017/7/26,187.699997,189.699997,187.509995,189.080002,189.080002,4479300
2017/7/27,189.889999,190,179.380005,182.679993,182.679993,11221000
2017/7/28,182,185.029999,181.179993,184.039993,184.039993,6201900
2017/7/31,184.259995,184.970001,180.649994,181.660004,181.660004,4883600
2017/8/1,182.490005,184.619995,181.429993,182.029999,182.029999,5112700
2017/8/2,182.220001,182.570007,177.809998,180.740005,180.740005,5771300
2017/8/3,180.529999,181.220001,178.020004,179.229996,179.229996,4627700
2017/8/4,179.600006,181,178.5,180.270004,180.270004,4491100
2017/8/7,181,182.270004,179.100006,181.330002,181.330002,4609800
2017/8/8,181.369995,181.910004,177.449997,178.360001,178.360001,6104000
2017/8/9,171.429993,175.960007,170.009995,175.779999,175.779999,9670500
2017/8/10,174.029999,174.449997,167.600006,169.139999,169.139999,9693100
2017/8/11,169.860001,172.580002,169,171.399994,171.399994,5022300
2017/8/14,169.800003,172.449997,168.800003,171,171,7468400
2017/8/15,171.529999,171.880005,168.25,168.5,168.5,5656100
2017/8/16,167.5,170.5,166.25,169.979996,169.979996,7013600
2017/8/17,169.229996,170.580002,165.720001,166.089996,166.089996,5229200
2017/8/18,165.949997,169.970001,165.800003,166.539993,166.539993,7385700
2017/8/21,166.910004,168.990005,164.229996,166.759995,166.759995,6480700
2017/8/22,167.759995,169.929993,167.039993,169.339996,169.339996,4886300
2017/8/23,168.350006,169.639999,166.699997,169.059998,169.059998,4632300
2017/8/24,169.860001,171.240005,166.149994,168.130005,168.130005,5361700
2017/8/25,168.580002,168.75,165.5,165.949997,165.949997,4064000
2017/8/28,166.429993,168.669998,165.600006,167.119995,167.119995,3657300
2017/8/29,165,169.679993,164.729996,168.809998,168.809998,4620900
2017/8/30,169.5,174.850006,169.369995,174.690002,174.690002,8034700
2017/8/31,175.449997,176.240005,173.860001,174.710007,174.710007,6941000
2017/9/1,175.550003,176.479996,173.919998,174.740005,174.740005,3813000
2017/9/5,173.399994,175.880005,172.440002,174.520004,174.520004,4589500
2017/9/6,175.25,179.460007,173.729996,179.25,179.25,8742600
2017/9/7,178.800003,180.350006,177.100006,179,179,6036100
2017/9/8,178.449997,180.389999,176.25,176.419998,176.419998,4590800
2017/9/11,178.100006,182.470001,178.029999,181.740005,181.740005,5979400
2017/9/12,182.550003,185.330002,180.639999,185.149994,185.149994,6689600
2017/9/13,184.070007,184.5,182.550003,183.639999,183.639999,4320300
2017/9/14,183.25,185.289993,182.070007,182.630005,182.630005,4510700
2017/9/15,182.729996,184.929993,181.429993,182.350006,182.350006,5591700
2017/9/18,183.610001,185.449997,182.729996,184.619995,184.619995,5359600
2017/9/19,184.979996,186.229996,184.169998,185.679993,185.679993,4982100
2017/9/20,186.100006,186.5,183.199997,185.509995,185.509995,4625000
2017/9/21,185.820007,189.949997,184.509995,188.779999,188.779999,7148100
2017/9/22,188.399994,189.850006,186.389999,187.350006,187.350006,5464300
2017/9/25,186.460007,186.550003,177.699997,178.550003,178.550003,9367200
2017/9/26,180.699997,180.949997,176.550003,179.380005,179.380005,5602500
2017/9/27,181.009995,183.339996,180.699997,181.970001,181.970001,5710500
2017/9/28,181.25,181.949997,179.360001,180.699997,180.699997,4077000
2017/9/29,180.729996,182.899994,180.649994,181.350006,181.350006,4227900
2017/10/2,182.110001,182.800003,176.580002,177.009995,177.009995,7342000
2017/10/3,177.649994,179.699997,177.550003,179.190002,179.190002,3956900
2017/10/4,181.410004,186.699997,181.25,184.449997,184.449997,9235900
2017/10/5,185.649994,194.490005,184.490005,194.389999,194.389999,19412700
2017/10/6,194.300003,198.919998,192.050003,198.020004,198.020004,15348400
2017/10/9,199.100006,199.399994,196.559998,196.869995,196.869995,6971700
2017/10/10,197.850006,198.300003,192.100006,195.080002,195.080002,6233800
2017/10/11,195.570007,196.220001,193.809998,194.949997,194.949997,6450200
2017/10/12,196.75,198.619995,194.710007,195.860001,195.860001,7753300
2017/10/13,199.699997,200.820007,197.190002,199.490005,199.490005,12081300
2017/10/16,201.949997,202.830002,197.860001,202.679993,202.679993,22105400
2017/10/17,200.110001,204.380005,197.770004,199.479996,199.479996,23900100
2017/10/18,199.990005,200.009995,194.25,195.539993,195.539993,11198900
2017/10/19,193.009995,195.25,191.160004,195.130005,195.130005,7034600
2017/10/20,195.899994,196.380005,193.770004,194.160004,194.160004,5995600
2017/10/23,194.169998,194.899994,191.029999,192.470001,192.470001,6980000
2017/10/24,192.75,196.740005,191.399994,196.020004,196.020004,7069100
2017/10/25,195.380005,197.059998,193.009995,193.770004,193.770004,5315300
2017/10/26,194.660004,197.610001,194.080002,195.210007,195.210007,5185800
2017/10/27,197.199997,200.649994,196.220001,199.539993,199.539993,8128600
2017/10/30,199.619995,201.100006,197.070007,198.369995,198.369995,5439600
2017/10/31,198.210007,198.589996,195.220001,196.429993,196.429993,5518600
2017/11/1,197.240005,199.199997,196,198,198,5017400
2017/11/2,197.449997,199.440002,197.089996,199.320007,199.320007,3606300
2017/11/3,199.800003,200.550003,197.990005,200.009995,200.009995,3678800
2017/11/6,200,202.479996,198.089996,200.130005,200.130005,5846600
2017/11/7,200,200.610001,194.800003,195.889999,195.889999,6468000
2017/11/8,196,197.089996,194.740005,196.440002,196.440002,4237400
2017/11/9,194.460007,194.490005,190.809998,193.899994,193.899994,5979900
2017/11/10,191.610001,192.589996,189.5,192.020004,192.020004,6622200
2017/11/13,191.119995,196.050003,191,195.080002,195.080002,4607000
2017/11/14,193.639999,195.880005,193,195.710007,195.710007,3450500
2017/11/15,194.539993,195.419998,191.529999,192.119995,192.119995,4203100
2017/11/16,194.330002,197.699997,193.75,195.509995,195.509995,5678400
2017/11/17,195.740005,195.949997,192.649994,193.199997,193.199997,3906300
2017/11/20,193.300003,194.320007,191.899994,194.100006,194.100006,3827500
2017/11/21,195.039993,197.520004,194.970001,196.229996,196.229996,4787300
2017/11/22,196.580002,196.75,193.630005,196.320007,196.320007,5895400
2017/11/24,196.649994,196.899994,195.330002,195.75,195.75,2160500
2017/11/27,195.559998,195.850006,194,195.050003,195.050003,3210100
2017/11/28,195.339996,199.679993,194.009995,199.179993,199.179993,6981100
2017/11/29,198.910004,199.029999,184.320007,188.149994,188.149994,14202700
2017/11/30,190.309998,190.860001,186.679993,187.580002,187.580002,6630100
2017/12/1,186.990005,189.800003,185,186.820007,186.820007,6219500
2017/12/4,189.360001,189.720001,178.380005,184.039993,184.039993,9069800
2017/12/5,183.5,188.139999,181.190002,184.210007,184.210007,5783700
2017/12/6,183.380005,186.479996,182.880005,185.300003,185.300003,5490100
2017/12/7,185.710007,187.339996,183.220001,185.199997,185.199997,4659500
2017/12/8,186.5,189.419998,186.300003,188.539993,188.539993,4987300
2017/12/11,187.850006,189.419998,185.910004,186.220001,186.220001,5298600
2017/12/12,186.009995,187.850006,184.820007,185.729996,185.729996,4265900
2017/12/13,186.100006,188.690002,185.410004,187.860001,187.860001,4710000
2017/12/14,187.979996,192.639999,187.199997,189.559998,189.559998,7792800
2017/12/15,189.610001,191.429993,188.009995,190.119995,190.119995,7285600
2017/12/18,191.199997,191.649994,188.899994,190.419998,190.419998,5011000
2017/12/19,190.179993,190.300003,185.75,187.020004,187.020004,7033000
2017/12/20,187.940002,189.110001,185.259995,188.820007,188.820007,6545400
2017/12/21,189.440002,190.949997,187.580002,188.619995,188.619995,4729800
2017/12/22,188.330002,190.949997,186.800003,189.940002,189.940002,3878900
2017/12/26,189.779999,189.940002,186.399994,187.759995,187.759995,3045700
2017/12/27,187.800003,188.100006,185.220001,186.240005,186.240005,4002100
2017/12/28,187.179993,194.490005,186.850006,192.710007,192.710007,10107400
2017/12/29,192.509995,193.949997,191.220001,191.960007,191.960007,5187600
