,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,class
5841,1.0190489999999999,0.21123699999999998,-0.155578,-0.311855,0.261718,0.024215,0.446679,0.087563,-0.497183,-0.09714,A
3166,-0.017834,-0.44041199999999997,0.26763400000000004,1.39515,0.261718,0.10726500000000001,-0.006326,-1.092001,-1.3390819999999999,0.228325,A
5454,0.14263599999999999,-0.142067,0.24629600000000001,0.789259,-1.347089,0.190314,0.408929,-0.320083,-1.151994,0.064327,A
847,-0.042522000000000004,-2.395356,-3.210528,-1.128463,-0.721442,0.314889,0.220177,-0.422325,-0.029461,0.29099899999999995,A
2993,0.13029200000000002,-0.071406,0.214288,0.9157420000000001,0.261718,0.231839,0.220177,0.9083100000000001,0.032902,0.210206,A
5921,0.401857,-0.220579,-3.210528,-1.1855129999999998,-1.168333,-0.515608,0.55993,-0.1661,-0.154186,-0.633725,A
8435,0.043885,-0.157769,0.32809299999999997,0.552225,0.261718,1.4360600000000001,2.711704,-1.007564,-0.43482,-0.070365,A
4775,-0.178304,-0.189174,0.26407800000000003,-0.6404920000000001,0.17234000000000002,0.730137,0.257927,1.491529,0.46944300000000005,0.638633,A
8219,0.13029200000000002,-1.6494939999999998,-3.210528,-2.636061,-2.419627,1.228436,1.0129350000000001,1.854889,0.282354,0.656101,A
8998,-0.314087,-2.426761,-0.006209,-0.194681,0.261718,1.560634,0.182426,-1.032959,-0.65309,1.426665,A
4493,-0.030177999999999996,0.438921,-0.045329,0.766462,0.17234000000000002,-0.474083,-0.006326,0.635582,0.594169,-0.305127,A
4523,0.167323,0.117022,0.047137,-0.174809,0.261718,-0.6401819999999999,0.069175,0.913164,0.032902,-0.48916000000000004,A
4726,-0.079554,-0.338346,0.40989,0.129748,0.17234000000000002,0.439463,0.106925,-0.607625,0.032902,0.464401,A
2943,1.0190489999999999,0.030659,0.335206,-2.318136,-4.654081,-1.1384809999999999,-0.270579,-1.34512,-0.8089970000000001,-0.786367,A
2058,0.006853,0.164129,0.125378,0.5845100000000001,0.261718,-0.847807,0.333428,0.37038699999999997,-0.185368,-0.815637,A
1191,-0.030177999999999996,0.438921,-0.045329,0.766462,0.17234000000000002,0.024215,-0.157328,0.808282,0.375899,0.235558,A
7317,0.080916,-0.24413200000000002,0.45968000000000003,0.426726,0.261718,-0.183409,0.257927,-1.0072530000000002,-0.12300499999999999,-0.175799,A
5668,-0.042522000000000004,-0.236281,-3.210528,-0.27205100000000004,0.261718,3.4292519999999995,-0.195078,-1.247499,-0.559546,3.4753629999999998,A
847,0.117948,-0.29909,0.47390600000000005,-0.204438,0.08296100000000001,-0.266459,0.069175,-0.337402,0.219991,-0.152304,A
3991,0.09326,0.2976,-0.013322,0.1091,0.261718,-0.14188399999999998,0.748682,0.043723000000000005,0.064084,-0.403738,A
5777,-0.128929,12.655362,-0.16269,1.9930150000000002,-3.22403,-1.512204,-0.119577,3.845958,-3.6465110000000003,-1.200136,A
3109,0.080916,0.014957,0.064919,0.346104,0.17234000000000002,1.26996,0.484429,0.061158000000000004,0.095265,0.972633,A
2808,0.09326,-1.6808990000000001,0.356544,0.180532,0.17234000000000002,0.439463,0.446679,-0.45537,0.032902,0.267914,A
2637,0.15498,-0.377602,0.349432,0.70613,-0.006417,1.103861,0.220177,-0.285329,0.18880999999999998,0.9775149999999999,A
709,-0.017834,0.132725,0.125378,1.357345,0.261718,0.439463,0.597681,1.1197629999999998,-0.060641999999999995,0.179755,A
4398,-3.054421,-0.354049,0.26407800000000003,-1.9573049999999999,-1.0789549999999999,-3.588447,-8.990925,-0.8790530000000001,-2.3368900000000004,-5.753371,A
1449,0.117948,0.321153,-3.210528,0.642753,0.351096,2.474181,0.144676,0.412771,-0.091823,2.283122,A
1028,0.229043,-0.008597,0.17516800000000002,0.087408,0.17234000000000002,-0.6401819999999999,0.446679,0.477793,0.001721,-0.680439,A
4670,-0.042522000000000004,0.187683,0.22495700000000002,0.290963,0.261718,0.231839,0.371178,-0.007903,0.40708,0.12021400000000002,A
3526,0.45123199999999997,-0.26768600000000004,0.335206,-0.8313360000000001,0.261718,-0.266459,2.900456,-0.41512200000000005,-1.557353,-0.414346,A
595,0.167323,0.22693899999999997,0.23918299999999998,-0.094813,0.17234000000000002,-0.391033,0.106925,0.41912,-0.559546,-0.290624,A
4368,0.09326,0.42321800000000004,0.022241999999999998,-0.203782,0.08296100000000001,0.480988,0.257927,0.679946,0.18880999999999998,0.40769299999999997,A
602,0.15498,-0.322644,0.17516800000000002,0.126526,0.17234000000000002,0.439463,0.55993,0.104163,0.064084,0.211062,A
6327,0.019197,-0.605286,0.5023569999999999,0.181368,0.17234000000000002,-0.8062819999999999,0.6354310000000001,-1.648912,-1.9627119999999998,-0.925218,A
3773,0.192011,-0.251983,0.33165,0.296423,0.261718,-0.10036,0.484429,0.005572,0.438262,-0.22453800000000002,A
9616,-0.030177999999999996,0.014957,0.26407800000000003,0.374062,0.261718,-0.01731,0.257927,0.810476,0.064084,-0.031608,A
9340,0.17966700000000002,-0.17347100000000001,0.121822,-1.139205,0.17234000000000002,0.688613,-0.45933100000000004,-1.302308,-0.621908,1.053065,A
5070,0.080916,0.10132000000000001,0.10404000000000001,0.14049,0.261718,0.688613,1.126187,-0.313929,-0.403638,0.125447,A
4598,0.167323,0.22693899999999997,0.23918299999999998,-0.094813,0.17234000000000002,0.024215,0.710932,0.28202699999999997,-0.43482,-0.242115,A
2849,0.229043,-0.354049,0.182281,0.210878,0.261718,0.314889,0.484429,-0.067489,-0.154186,0.134729,A
7230,0.15498,-0.251983,0.125378,-0.5766979999999999,-0.9001979999999999,-0.183409,0.446679,0.317558,0.656532,-0.28425900000000004,A
5590,0.068573,-0.26768600000000004,0.33165,-0.197963,-2.062114,-0.723232,0.144676,-0.47973599999999994,-0.12300499999999999,-0.614546,A
10328,0.204355,0.038511000000000004,0.036468,0.655644,0.17234000000000002,-0.14188399999999998,0.484429,0.956305,0.064084,-0.265899,A
897,-0.26471100000000003,-0.275537,0.107596,0.827362,0.261718,1.35301,0.710932,-0.101369,0.001721,0.8998440000000001,A
2241,0.09326,0.148427,0.17161099999999999,0.9707040000000001,0.17234000000000002,0.231839,0.55993,-0.520411,-1.401445,0.017662,A
1438,0.401857,-0.29909,0.32809299999999997,0.432395,-1.257711,0.522513,0.295677,0.33175,-0.029461,0.42932,A
4584,-0.116585,-0.338346,-3.210528,-0.8658290000000001,-1.168333,-7.450257000000001,10.714792,-2.166818,-5.4238550000000005,-6.719324,A
8753,0.056228999999999994,-0.016447999999999997,0.345875,-0.053786,0.17234000000000002,-0.266459,0.144676,0.179533,0.500624,-0.202417,A
3772,0.25373,-0.338346,-3.210528,-1.790689,0.351096,0.356414,0.220177,-0.405142,-0.341275,0.31908800000000004,A
4713,0.389513,0.37611100000000003,0.018686,-0.690978,0.08296100000000001,-0.432558,0.52218,-0.060111000000000005,0.31353600000000004,-0.536694,A
9980,0.17966700000000002,0.258344,0.189393,-0.133304,0.17234000000000002,-0.557133,-0.232828,-0.021959,0.251173,-0.25202399999999997,A
1368,-0.240024,-0.424709,0.089814,1.094532,0.261718,-0.14188399999999998,0.144676,0.414984,-0.247731,-0.083469,A
739,0.019197,-0.087108,0.292529,0.24077600000000002,0.17234000000000002,1.311485,0.446679,-0.522877,-0.060641999999999995,1.038249,A
9516,0.13029200000000002,-0.126364,0.37788299999999997,0.755362,0.261718,0.564038,0.371178,0.407471,0.282354,0.415408,A
1724,0.13029200000000002,-0.456114,0.292529,0.202672,0.261718,1.145386,0.7864329999999999,-0.598286,-0.310094,0.6893729999999999,A
23,0.587014,0.399665,0.064919,0.116828,-1.6152229999999999,1.726734,0.295677,0.303016,-0.154186,1.516934,A
6152,-2.215039,-0.17347100000000001,3.9413989999999997,-1.56941,-2.5090049999999997,-3.3392980000000003,-3.06411,2.306258,-3.147608,-3.8707809999999996,A
1735,0.266074,0.164129,0.11826500000000001,0.320234,0.261718,-0.01731,0.220177,-0.09610700000000001,-0.278912,-0.017178,A
5916,0.006853,0.038511000000000004,-0.376075,0.9638110000000001,-0.006417,0.439463,0.031425,0.784614,0.531806,0.5015539999999999,A
6070,0.562327,-0.000745,-3.210528,-2.832246,0.261718,0.9792860000000001,0.144676,0.2351,0.62535,0.933056,A
6346,0.25373,-2.426761,0.352988,-0.05119,-0.095795,0.356414,0.371178,0.151808,-0.216549,0.23909,A
5572,-0.054866,0.313302,0.05425,0.218427,0.261718,-0.515608,0.069175,-0.46228100000000005,-0.87136,-0.400796,A
5583,-0.079554,0.313302,0.139604,0.295528,0.261718,0.397939,0.257927,0.134296,0.344717,0.34316199999999997,A
3553,0.13029200000000002,-0.314793,0.41700299999999996,1.051058,0.08296100000000001,0.273364,0.257927,1.155449,0.562987,0.224347,A
7954,-0.128929,0.383963,0.23206999999999997,1.248675,0.261718,0.314889,0.484429,1.051713,0.157628,0.123348,A
2194,0.192011,0.509582,0.07914500000000001,1.072093,0.261718,1.0623360000000002,0.333428,0.38059899999999997,0.500624,0.8857870000000001,A
8121,-0.042522000000000004,0.10132000000000001,0.288973,0.7221529999999999,0.261718,-0.183409,0.295677,0.474764,0.032902,-0.197486,A
1371,0.21669899999999997,-2.0891599999999997,0.424116,-0.457525,0.08296100000000001,0.06573999999999999,0.52218,1.313821,0.718895,-0.099008,A
3156,0.13029200000000002,-0.024299,0.24629600000000001,0.12100599999999999,0.08296100000000001,-2.59185,0.106925,-2.634264,-0.902542,-2.29045,A
1721,0.10560399999999999,-0.251983,0.466793,0.287084,0.261718,-0.9308559999999999,0.069175,0.831076,0.219991,-0.765271,A
7128,0.8462350000000001,0.014957,-0.052441999999999996,0.98795,0.261718,1.311485,1.2016870000000002,-0.271933,-0.278912,0.591039,A
1090,-0.017834,-0.055704,0.23206999999999997,0.604621,-0.989576,0.06573999999999999,0.446679,0.8493649999999999,0.219991,-0.057128,A
10207,0.019197,-0.087108,0.384996,0.7949579999999999,0.261718,0.854712,0.257927,-0.29546500000000003,0.251173,0.747419,A
9330,0.25373,-2.426761,0.352988,-0.05119,-0.095795,0.024215,0.182426,0.512022,0.095265,0.044219,A
4902,0.17966700000000002,-0.43256000000000006,0.150273,-1.883217,-1.0789549999999999,-1.636779,0.446679,-2.13787,-1.370264,-1.5738450000000002,A
7202,0.9449860000000001,0.132725,0.136047,0.564936,0.17234000000000002,0.06573999999999999,0.257927,0.5736859999999999,-0.341275,0.029873,A
7283,0.019197,-0.605286,0.5023569999999999,0.181368,0.17234000000000002,0.605563,0.144676,0.42675,0.40708,0.606639,A
6135,0.31545,-0.236281,0.37077,0.812174,0.261718,-0.349509,0.52218,0.924444,0.18880999999999998,-0.47119799999999995,A
542,0.167323,0.22693899999999997,0.23918299999999998,-0.094813,0.17234000000000002,-0.30798400000000004,0.484429,0.507304,-0.403638,-0.417637,A
6289,0.056228999999999994,0.43107,-3.210528,-1.133148,0.261718,-0.6401819999999999,-0.42158,-1.5364200000000001,-0.8089970000000001,-0.23576100000000003,A
5341,0.17966700000000002,-0.29123899999999997,0.228514,1.550427,0.17234000000000002,0.605563,0.597681,0.49596599999999996,0.126447,0.324935,A
6398,-0.030177999999999996,0.09346900000000001,0.235627,1.206186,0.261718,0.522513,0.106925,0.43973900000000005,0.500624,0.537949,A
5560,-0.47455699999999995,0.446772,-3.210528,-0.7161609999999999,0.351096,4.342798999999999,0.899684,-1.9968169999999998,-1.7132599999999998,3.3502660000000004,A
3583,-0.314087,-2.426761,-0.006209,-0.194681,0.261718,1.726734,0.446679,-1.03224,-0.341275,1.403905,A
3445,0.068573,-0.20487600000000003,0.424116,1.412158,0.261718,0.564038,0.333428,1.704089,0.500624,0.46447299999999997,A
5507,0.13029200000000002,-0.126364,0.27119099999999996,0.816262,0.261718,0.480988,0.673182,0.234421,-0.559546,0.170761,A
4437,0.117948,0.289748,0.392108,-1.747095,0.261718,1.602159,-0.006326,1.261729,0.095265,1.598306,A
4205,0.204355,0.36040900000000003,0.139604,0.299019,-0.095795,-1.5952540000000002,0.899684,-0.679249,2.277968,-1.6843299999999999,A
8637,0.117948,0.321153,-3.210528,0.642753,0.351096,0.522513,0.106925,1.197076,-0.154186,0.535682,A
7561,0.13029200000000002,-0.46396499999999996,0.338762,0.26578,0.261718,0.231839,0.55993,0.102241,-0.247731,0.020567,A
4191,-0.22768000000000002,0.289748,-0.006209,0.395814,0.261718,-0.349509,0.220177,1.631243,0.687713,-0.313083,A
5220,0.080916,0.10132000000000001,0.10404000000000001,0.14049,0.261718,-0.391033,0.6354310000000001,-0.22964600000000002,-0.621908,-0.549532,A
6015,-0.079554,0.187683,-0.070224,0.211236,0.261718,1.0623360000000002,-0.195078,-0.926348,-0.341275,1.2285270000000001,A
2375,0.019197,0.588093,0.260522,-1.348758,0.08296100000000001,-0.557133,-0.157328,-1.895779,-1.2455379999999998,-0.305139,A
3497,0.13029200000000002,-0.46396499999999996,0.338762,0.26578,0.261718,0.688613,0.295677,-0.874451,-0.341275,0.574874,A
3919,0.006853,-0.668096,0.477462,1.62168,0.17234000000000002,0.314889,0.257927,0.11482200000000001,-1.401445,0.280476,A
1927,0.080916,-0.11851300000000001,0.445454,-0.188027,0.261718,0.314889,0.295677,0.917377,0.40708,0.23521999999999998,A
10172,0.068573,0.533135,0.48813100000000004,0.25566500000000003,-0.6320640000000001,-1.1800059999999999,-2.384602,0.248633,-3.521785,-2.63554,A
2443,0.21669899999999997,-0.424709,0.306755,-0.043282999999999995,0.261718,-0.14188399999999998,0.333428,-1.271554,-0.9649049999999999,-0.18073,A
2137,0.17966700000000002,0.258344,0.189393,-0.133304,0.17234000000000002,-0.681707,0.484429,0.545553,-0.12300499999999999,-0.751528,A
6361,0.019197,0.588093,0.260522,-1.348758,0.08296100000000001,0.356414,0.069175,-1.135103,-0.466001,0.399098,A
10093,1.0437370000000001,-0.401156,0.47390600000000005,0.506215,0.261718,0.522513,0.182426,-0.192893,-0.684271,0.518528,A
6206,-0.128929,0.21123699999999998,0.075589,0.526356,0.261718,0.273364,0.106925,0.698915,-0.43482,0.304187,A
10391,1.21655,0.156278,-0.013322,0.353593,0.17234000000000002,1.228436,0.144676,-0.45993199999999995,-1.1208120000000001,1.15346,A
2362,-0.042522000000000004,0.407516,-3.210528,-0.636404,0.261718,0.771662,1.0129350000000001,-0.221822,-0.154186,0.233798,A
4199,0.389513,-0.220579,-3.210528,-2.624155,0.261718,0.14879,1.050686,-1.8768099999999999,-1.089631,-0.266912,A
6365,-0.26471100000000003,-0.275537,0.107596,0.827362,0.261718,0.439463,0.333428,0.545805,0.781258,0.331251,A
9801,0.21669899999999997,-0.189174,0.352988,-2.20129,0.261718,-0.515608,0.106925,-1.695801,-1.9627119999999998,-0.407486,A
8516,0.17966700000000002,0.321153,0.24273899999999998,0.045844,0.17234000000000002,0.688613,0.597681,-0.8276209999999999,-0.37245700000000004,0.397555,A
10170,0.303106,-0.134216,-0.002652,-0.624558,0.261718,1.519109,0.937434,-0.828262,0.032902,0.9164559999999999,A
6777,0.24138600000000002,0.109171,-0.127126,0.380626,0.17234000000000002,0.024215,0.295677,0.20646199999999998,0.18880999999999998,-0.01643,A
6292,0.031541,0.117022,-0.17691600000000002,-0.620739,-1.168333,-0.9308559999999999,0.899684,-2.0396669999999997,-0.185368,-1.16485,A
4539,0.229043,-0.000745,0.17161099999999999,-0.002793,0.261718,1.26996,0.182426,-1.52013,-1.058449,1.1657680000000001,A
2818,-0.128929,0.21123699999999998,0.075589,0.526356,0.261718,0.730137,-0.081827,-0.502996,-1.089631,0.853299,A
6179,0.10560399999999999,0.556689,-0.031104000000000003,0.619301,0.17234000000000002,-0.058835000000000005,0.106925,0.264884,0.157628,0.0022670000000000004,A
51,0.204355,-0.275537,0.360101,-0.278884,0.261718,0.024215,0.182426,-0.656668,-0.590727,0.041422,A
7475,0.006853,0.164129,0.125378,0.5845100000000001,0.261718,0.14879,0.220177,-0.660513,-0.8401790000000001,0.136947,A
1871,0.29076199999999996,-0.26768600000000004,0.32453699999999996,-0.396177,-1.0789549999999999,-1.013906,-0.081827,-1.471824,-1.027268,-0.759268,A
2714,0.09326,-1.6808990000000001,0.356544,0.180532,0.17234000000000002,1.26996,0.55993,-0.705052,0.344717,0.961506,A
2797,0.167323,0.22693899999999997,0.23918299999999998,-0.094813,0.17234000000000002,-0.515608,0.484429,0.098164,-0.8401790000000001,-0.602117,A
8497,0.019197,-0.087108,0.292529,0.24077600000000002,0.17234000000000002,0.14879,-2.4223529999999998,-0.117192,-0.37245700000000004,-1.766691,A
6269,0.21669899999999997,-0.189174,0.352988,-2.20129,0.261718,0.9377620000000001,0.220177,-0.91866,-0.5283640000000001,0.843511,A
8176,0.192011,0.509582,0.07914500000000001,1.072093,0.261718,0.688613,0.031425,1.363465,0.594169,0.7429100000000001,A
10045,0.117948,-0.29123899999999997,0.306755,0.25599299999999997,0.17234000000000002,0.10726500000000001,0.597681,0.006678,-0.341275,-0.111196,A
1759,-0.116585,0.06991499999999999,0.068476,-0.783147,0.261718,-0.10036,0.220177,0.085466,-0.278912,-0.08316799999999999,A
124,-0.00549,-0.660245,0.345875,-0.27058899999999997,0.261718,1.145386,0.144676,-1.140287,-0.278912,1.082407,A
1212,0.006853,-0.181323,0.388552,0.301377,-0.095795,-0.889332,0.597681,0.345516,0.18880999999999998,-0.982239,A
8318,0.24138600000000002,0.109171,-0.127126,0.380626,0.17234000000000002,0.356414,0.295677,-1.29495,-0.746634,0.275629,A
9740,-0.00549,0.30545100000000003,0.018686,-0.04009,0.261718,1.145386,0.673182,-0.915573,-0.029461,0.753893,A
970,0.13029200000000002,0.007106,0.23918299999999998,0.7661939999999999,0.261718,-0.349509,-0.044076,-0.099563,-0.621908,-0.16927799999999998,A
8206,0.24138600000000002,0.109171,-0.127126,0.380626,0.17234000000000002,0.14879,0.069175,-0.27461199999999997,-0.5283640000000001,0.222129,A
4233,0.09326,-0.055704,0.068476,0.305076,0.261718,-0.474083,0.597681,0.139848,0.46944300000000005,-0.6245390000000001,A
5382,0.327793,-2.426761,-2.324983,-1.744082,0.440474,0.647088,0.6354310000000001,0.34918499999999997,-0.497183,0.334832,A
6193,0.229043,-1.044953,0.349432,0.8424299999999999,0.261718,0.522513,0.182426,-0.713517,-0.8089970000000001,0.493393,A
2871,0.056228999999999994,0.007106,0.40633400000000003,0.455401,0.261718,-0.30798400000000004,0.257927,-0.220191,-0.590727,-0.312565,A
6300,-0.030177999999999996,-0.220579,0.24273899999999998,1.988271,0.17234000000000002,0.730137,-0.119577,1.430158,0.40708,0.868657,A
7681,0.401857,-0.220579,-3.210528,-1.1855129999999998,-1.168333,-0.391033,-2.6488549999999997,0.0405,-0.029461,-2.087948,A
9354,0.068573,0.533135,0.48813100000000004,0.25566500000000003,-0.6320640000000001,0.06573999999999999,0.446679,-0.022057,-0.029461,-0.067207,A
1444,-3.498799,0.054213,-2.083148,-2.4483490000000003,-4.9222150000000005,-2.965574,-3.252862,-2.426713,-3.802418,-2.520486,A
3901,0.562327,-0.000745,-3.210528,-2.832246,0.261718,-0.515608,-0.270579,0.024365,-0.310094,-0.200319,A
6926,-0.00549,0.30545100000000003,0.018686,-0.04009,0.261718,-0.183409,0.144676,-0.182719,-0.278912,-0.118779,A
765,0.278418,0.06991499999999999,0.214288,-2.2839419999999997,0.08296100000000001,-0.764757,0.220177,-1.152305,-0.091823,-0.6856949999999999,A
1707,-0.00549,0.478177,0.029355000000000003,-0.247644,0.17234000000000002,0.024215,0.257927,-0.524605,-0.091823,0.008391,A
10117,0.204355,0.36040900000000003,0.139604,0.299019,-0.095795,1.685209,0.371178,-1.041366,0.001721,1.412091,A
3456,0.13029200000000002,-0.024299,0.24629600000000001,0.12100599999999999,0.08296100000000001,0.10726500000000001,0.257927,-0.189476,-0.12300499999999999,0.08822,A
9231,0.13029200000000002,-0.456114,0.292529,0.202672,0.261718,-0.30798400000000004,0.7864329999999999,-0.799586,0.126447,-0.567241,A
5951,0.117948,0.171981,0.21784499999999998,1.738109,0.261718,-0.14188399999999998,0.182426,1.346885,0.18880999999999998,-0.109328,A
2639,1.0190489999999999,0.030659,0.335206,-2.318136,-4.654081,-1.3461049999999999,-2.611104,-2.638147,-2.1809819999999998,-2.6928259999999997,A
8182,0.031541,-2.426761,0.37077,0.77977,0.17234000000000002,0.397939,0.371178,0.697517,0.251173,0.290746,A
2258,0.043885,-0.157769,0.32809299999999997,0.552225,0.261718,1.9758830000000003,0.597681,-1.044997,-0.466001,1.527193,A
1330,-0.240024,-0.424709,0.089814,1.094532,0.261718,0.8962370000000001,0.220177,-0.294998,-0.247731,0.848622,A
10397,-0.030177999999999996,0.438921,-0.045329,0.766462,0.17234000000000002,0.397939,0.295677,0.232848,0.40708,0.29816,A
4392,0.204355,-0.275537,0.360101,-0.278884,0.261718,-0.474083,0.446679,0.08434,0.032902,-0.547146,A
9294,0.17966700000000002,-0.212727,0.132491,-1.3065069999999999,0.261718,0.605563,0.446679,0.598266,0.282354,0.420303,A
3872,-0.00549,0.30545100000000003,0.018686,-0.04009,0.261718,0.397939,0.408929,-0.597626,-0.12300499999999999,0.250868,A
1230,-3.498799,0.391814,0.37432600000000005,-5.440122,0.261718,0.314889,0.6354310000000001,-0.7283310000000001,-0.247731,0.050054,A
2731,0.13029200000000002,0.8707360000000001,-3.210528,0.06249299999999999,0.261718,1.4360600000000001,0.295677,-0.9159999999999999,-0.060641999999999995,1.243018,A
1657,0.229043,-0.000745,0.17161099999999999,-0.002793,0.261718,-0.432558,0.446679,0.239682,-0.310094,-0.5097510000000001,A
1366,0.15498,0.336855,0.068476,0.021525,0.261718,0.14879,0.182426,-0.22887,-0.466001,0.149062,A
4219,-3.498799,-0.573882,0.356544,0.750648,-4.9222150000000005,0.605563,0.484429,-0.045704,-0.87136,0.385162,A
7317,0.21669899999999997,0.2976,0.249852,-0.041313,0.261718,-0.8062819999999999,0.295677,1.066934,0.344717,-0.759437,A
3568,0.080916,-0.24413200000000002,0.45968000000000003,0.426726,0.261718,-0.349509,0.182426,-0.247178,-0.341275,-0.297255,A
8466,-3.498799,3.8463339999999997,0.185837,-1.0706959999999999,-4.9222150000000005,-0.515608,0.333428,0.401316,0.438262,-0.521552,A
7984,0.14263599999999999,0.48602799999999996,0.100483,-0.448543,0.17234000000000002,-0.183409,-0.195078,-1.594374,-1.307901,0.081385,A
4407,0.10560399999999999,-0.189174,0.164499,-0.683757,0.261718,-0.764757,0.7864329999999999,-0.628536,0.032902,-0.953548,A
1127,0.21669899999999997,0.2976,0.249852,-0.041313,0.261718,-0.22493400000000002,0.069175,-0.7308939999999999,0.001721,-0.12409500000000001,A
7322,1.0190489999999999,0.030659,0.335206,-2.318136,-4.654081,-0.9308559999999999,-0.270579,-0.9406770000000001,0.032902,-0.592907,A
2366,-3.498799,0.438921,-0.052441999999999996,-5.440122,-0.45330699999999996,0.688613,0.031425,-0.46325200000000005,0.064084,0.724815,A
5737,0.37716900000000003,0.179832,0.064919,-1.533962,0.261718,-0.515608,0.371178,0.22968400000000003,-0.216549,-0.542866,A
6595,0.229043,-0.000745,0.17161099999999999,-0.002793,0.261718,0.522513,0.748682,-0.924873,-0.12300499999999999,0.169327,A
8776,0.15498,-0.236281,0.015130000000000001,0.558909,0.17234000000000002,-1.096956,0.295677,1.312209,-2.274526,-1.020623,A
97,-0.10424100000000001,-0.07925700000000001,0.011573,0.22090300000000002,0.261718,0.605563,1.0129350000000001,0.165186,0.282354,0.098829,A
650,0.031541,-2.426761,0.37077,0.77977,0.17234000000000002,0.854712,0.6354310000000001,0.37997800000000004,-0.310094,0.534212,A
4988,0.21669899999999997,-0.424709,0.306755,-0.043282999999999995,0.261718,-0.474083,0.484429,-0.225976,-0.996086,-0.549388,A
1444,0.006853,-0.668096,0.477462,1.62168,0.17234000000000002,1.103861,0.182426,0.6766840000000001,0.001721,1.0284719999999998,A
4115,-0.26471100000000003,-0.275537,0.384996,1.343918,0.261718,0.854712,0.031425,0.006135,-1.401445,0.886294,A
751,-0.116585,0.20338499999999998,5.49199,1.8528060000000002,-1.436467,1.103861,0.220177,1.036355,-0.43482,0.9935360000000001,A
3843,0.21669899999999997,0.321153,0.128935,0.491087,0.261718,-0.10036,0.710932,0.330585,0.157628,-0.34707899999999997,A
510,0.13029200000000002,-0.46396499999999996,0.338762,0.26578,0.261718,0.854712,0.257927,-1.32285,-0.684271,0.747575,A
6281,-3.498799,2.880639,0.44189799999999996,-0.295325,-4.9222150000000005,-1.470679,0.031425,0.697304,-3.1164259999999997,-1.235602,A
6062,0.13029200000000002,-0.071406,0.214288,0.9157420000000001,0.261718,0.8962370000000001,0.55993,-0.376873,-0.497183,0.6080369999999999,A
10407,0.229043,0.124874,0.182281,0.686496,0.261718,2.8894290000000002,0.748682,-1.313899,-0.777816,2.230284,A
516,0.8462350000000001,0.014957,-0.052441999999999996,0.98795,0.261718,0.190314,1.163937,0.88775,0.46944300000000005,-0.321558,A
2854,1.0190489999999999,0.030659,0.335206,-2.318136,-4.654081,-1.747512,-11.935457000000001,2.602712,-3.4906040000000003,-6.719324,A
10196,0.167323,0.313302,0.16805499999999998,-0.383198,0.261718,2.225032,0.673182,-1.182166,-0.590727,1.692963,A
2114,-3.498799,0.674456,0.210732,-1.548822,-4.9222150000000005,-0.30798400000000004,-0.308329,-0.024523,-0.12300499999999999,0.026317,A
8512,0.13029200000000002,-0.275537,0.27474699999999996,-0.574878,0.261718,-0.01731,0.220177,-0.801779,-0.746634,-0.008064,A
5770,0.364825,0.289748,0.235627,-0.32379,0.17234000000000002,0.190314,-0.006326,-0.178021,-0.12300499999999999,0.300113,A
2057,0.14263599999999999,0.470326,-2.958023,-0.379737,0.261718,1.103861,0.295677,-0.520625,-0.091823,0.9531879999999999,A
8217,-0.06721,-0.43256000000000006,-3.210528,-0.875108,0.17234000000000002,-0.349509,-0.006326,0.322994,0.438262,-0.19094,A
8342,0.117948,0.171981,0.21784499999999998,1.738109,0.261718,0.730137,0.371178,0.857927,-0.091823,0.5642050000000001,A
3697,0.17966700000000002,-0.29123899999999997,0.228514,1.550427,0.17234000000000002,-0.391033,0.937434,-1.7700060000000002,-2.0562560000000003,-0.721222,A
1318,0.14263599999999999,0.164129,0.20006300000000002,-0.249732,0.261718,-0.432558,0.182426,0.303637,-0.154186,-0.36640300000000003,A
9626,-0.116585,0.06991499999999999,0.068476,-0.783147,0.261718,0.273364,0.069175,-0.192388,-0.060641999999999995,0.325586,A
1352,0.019197,-0.605286,0.5023569999999999,0.181368,0.17234000000000002,-0.183409,0.408929,0.5413979999999999,0.157628,-0.252434,A
10149,0.006853,-0.181323,0.388552,0.301377,-0.095795,0.190314,0.446679,0.06948700000000001,-0.029461,0.043424000000000004,A
7226,-3.498799,0.21123699999999998,-3.210528,-0.42422600000000005,-4.9222150000000005,1.519109,-2.724356,-0.8333879999999999,-0.247731,-0.834335,A
8384,0.068573,-0.6523939999999999,0.395665,1.220985,0.261718,2.266557,0.52218,-1.435362,-1.463808,1.830223,A
1388,0.10560399999999999,-0.149918,0.438342,0.934659,0.261718,1.0623360000000002,0.333428,0.042985,0.032902,0.890224,A
5520,0.10560399999999999,0.20338499999999998,-0.023991,0.9956780000000001,0.261718,0.397939,0.220177,-0.41838400000000003,-0.65309,0.36246300000000004,A
9410,0.09326,0.42321800000000004,0.022241999999999998,-0.203782,0.08296100000000001,-0.432558,-0.006326,1.4968299999999999,-0.43482,-0.268744,A
1073,0.327793,-2.426761,-2.324983,-1.744082,0.440474,1.477585,0.333428,0.890099,0.531806,1.267634,A
6582,0.068573,0.289748,0.107596,1.267115,0.261718,1.145386,0.710932,0.573472,-0.247731,0.727817,A
6396,-0.26471100000000003,-0.275537,0.384996,1.343918,0.261718,1.26996,0.257927,0.567919,-0.029461,1.125841,A
